brand,fuel_type,model_date,vehicle_transmission,Car_name,Year,Location,mileage_from_odometer_km,vehicle_engine_cc,price_usd
Daihatsu,Petrol,2004.0,Manual,Cuore ,2004,Islamabad,95138.0,800.0,2659.48
Suzuki,Petrol,2017.0,Manual,Mehran ,2017,Pasrur,72000.0,796.0,3989.22
Honda,Petrol,2014.0,Automatic,Box ,2014,Sialkot,46000.0,660.0,6737.35
Toyota,Diesel,2022.0,Automatic,Hilux ,2022,Multan,3600.0,2800.0,43544.56
Honda,Hybrid,2015.0,Automatic,Vezel ,2015,Karachi,170000.0,1500.0,14680.33
Toyota,Diesel,2000.0,Manual,Cruiser ,2000,Karachi,122300.0,2800.0,12410.91
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Nowshera,185000.0,1300.0,6382.75
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Karachi,2200.0,660.0,9609.59
Toyota,Petrol,2015.0,Manual,Corolla ,2015,Burewala,90000.0,1300.0,8155.74
Toyota,Petrol,2006.0,Automatic,Probox ,2006,Swabi,150000.0,1500.0,5850.86
Toyota,Petrol,2018.0,Automatic,Fortuner ,2018,Karachi,11000.0,2700.0,39005.71
Honda,Petrol,2022.0,Automatic,City ,2022,Lahore,2545.0,1500.0,17109.32
Suzuki,Petrol,2018.0,Manual,R ,2018,Rawalpindi,65000.0,1000.0,8155.74
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Islamabad,191000.0,1000.0,3315.49
Suzuki,Petrol,2013.0,Manual,Cultus ,2013,Faisalabad,70000.0,1000.0,4787.06
Honda,Petrol,2014.0,Automatic,Civic ,2014,Peshawar,98000.0,1800.0,11347.12
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Nawabshah,2650.0,660.0,9698.24
Honda,Petrol,2015.0,Manual,City ,2015,Karachi,65000.0,1300.0,8864.93
Toyota,Petrol,2008.0,Automatic,Vitz ,2008,Karachi,118000.0,1000.0,6560.05
Toyota,Petrol,2013.0,Manual,Corolla ,2013,Islamabad,138000.0,1300.0,7694.76
Toyota,Petrol,2008.0,Automatic,Prado ,2008,Islamabad,117000.0,4000.0,40778.7
Honda,Petrol,2000.0,Manual,Civic ,2000,Karachi,100000.0,1500.0,2872.24
Toyota,Petrol,2019.0,Automatic,Corolla ,2019,Sargodha,80000.0,1600.0,15247.69
Toyota,Petrol,2018.0,Automatic,Fortuner ,2018,Lahore,49000.0,2700.0,43615.47
Suzuki,Petrol,2012.0,Manual,Cultus ,2012,Larkana,155000.0,1000.0,4255.17
Suzuki,Petrol,2021.0,Automatic,Alto ,2021,Lahore,19903.0,660.0,9467.75
Suzuki,Petrol,2012.0,Manual,Cultus ,2012,Larkana,155000.0,1000.0,4255.17
Suzuki,Petrol,2021.0,Automatic,Alto ,2021,Lahore,19903.0,660.0,9467.75
Suzuki,Petrol,2018.0,Manual,Mehran ,2018,Islamabad,99155.0,800.0,4503.39
Honda,Petrol,2017.0,Manual,City ,2017,Islamabad,168000.0,1300.0,9928.73
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Abbottabad,16000.0,660.0,8581.26
Nissan,Petrol,2020.0,Automatic,Kicks ,2020,Islamabad,11500.0,1200.0,24112.62
Suzuki,Petrol,1994.0,Manual,Khyber ,1994,Rawalpindi,75000.0,1000.0,1418.39
Honda,Petrol,2021.0,Automatic,City ,2021,Karachi,17000.0,1200.0,15247.69
Honda,Petrol,2015.0,Manual,City ,2015,Karachi,94535.0,1300.0,8244.39
Daihatsu,Petrol,2008.0,Manual,Cuore ,2008,Lahore,110000.0,800.0,3014.08
Toyota,Petrol,2019.0,Automatic,Corolla ,2019,Lahore,61507.0,1600.0,15956.88
Suzuki,Petrol,1984.0,Manual,FX ,1984,Karachi,100000.0,800.0,478.71
Toyota,Diesel,1997.0,Automatic,Prado ,1997,Gujrat,150000.0,3000.0,16134.18
Suzuki,Petrol,2021.0,Manual,Alto ,2021,Lahore,48000.0,660.0,8120.28
Suzuki,Petrol,2006.0,Manual,Bolan ,2006,Peshawar,100000.0,1300.0,2836.78
Suzuki,Petrol,2021.0,Manual,Cultus ,2021,Jhang,12600.0,1000.0,11666.25
Suzuki,Petrol,2009.0,Manual,Mehran ,2009,Shahdara,67000.0,800.0,2411.26
Suzuki,Petrol,2016.0,Manual,Mehran ,2016,Lahore,75000.0,800.0,3634.62
Daihatsu,Petrol,2002.0,Manual,Cuore ,2002,Mardan,150000.0,800.0,2056.66
Toyota,Diesel,2005.0,Manual,Hilux ,2005,Karachi,195000.0,3000.0,14006.6
Toyota,Diesel,2012.0,Automatic,Hilux ,2012,Karachi,10000.0,2500.0,20212.05
Honda,Petrol,2019.0,Automatic,Civic ,2019,Lahore,41000.0,1800.0,19148.26
Honda,Petrol,2019.0,Automatic,Civic ,2019,Lahore,41000.0,1800.0,19148.26
Nissan,Hybrid,2019.0,Automatic,Note ,2019,Abbottabad,58000.0,1198.0,19502.85
Toyota,Petrol,2022.0,Automatic,Yaris ,2022,Lahore,1100.0,1500.0,17729.87
Toyota,Petrol,2011.0,Manual,Corolla ,2011,Islamabad,150000.0,1300.0,7978.44
Suzuki,Petrol,2012.0,Manual,Swift ,2012,Karachi,93000.0,1300.0,4946.63
Suzuki,Petrol,2018.0,Manual,Swift ,2018,Rahim,45500.0,1300.0,8510.34
Toyota,Petrol,2011.0,Automatic,Camry ,2011,Multan,130000.0,2500.0,21985.04
Toyota,Petrol,2015.0,Manual,Corolla ,2015,Lahore,133000.0,1300.0,9396.83
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Hyderabad,12000.0,660.0,8067.09
Toyota,Petrol,2018.0,Automatic,Vitz ,2018,Karachi,51000.0,1000.0,11701.71
Toyota,Petrol,2016.0,Automatic,Cruiser ,2016,Multan,66000.0,4600.0,138292.97
Honda,Hybrid,2014.0,Automatic,Fit ,2014,Rawalpindi,123500.0,1500.0,10637.92
Honda,Petrol,2005.0,Automatic,Civic ,2005,Rawalpindi,100000.0,170.0,6382.75
Honda,Petrol,2016.0,Automatic,Freed ,2016,Karachi,124000.0,1500.0,15956.88
Honda,Petrol,2014.0,Manual,City ,2014,Karachi,135350.0,1300.0,7978.44
Toyota,Petrol,2014.0,Automatic,Corolla ,2014,Kallar,140000.0,1800.0,10460.62
Suzuki,Petrol,2008.0,Manual,Alto ,2008,Karachi,20000.0,1000.0,2304.88
Daihatsu,Petrol,2000.0,Manual,Cuore ,2000,Karachi,10000.0,800.0,1524.77
Daihatsu,Petrol,2009.0,Automatic,Cuore ,2009,Faisalabad,100000.0,800.0,3155.92
Toyota,Petrol,1997.0,Manual,Corolla ,1997,Swabi,225000.0,1300.0,4077.87
Toyota,Petrol,2011.0,Manual,Corolla ,2011,Rahim,167000.0,1300.0,6382.75
Suzuki,Petrol,2006.0,Manual,Liana ,2006,Sargodha,202616.0,1300.0,3794.19
Honda,Petrol,2016.0,Automatic,Civic ,2016,Islamabad,96000.0,1500.0,17020.67
Daihatsu,Petrol,2007.0,Manual,Cuore ,2007,Faisalabad,150000.0,800.0,2482.18
Honda,Petrol,2005.0,Automatic,City ,2005,Rahim,142000.0,1300.0,5283.5
Suzuki,Petrol,1996.0,Manual,Margalla ,1996,Islamabad,70000.0,1300.0,1489.31
Suzuki,Petrol,1990.0,Manual,Khyber ,1990,Karachi,100000.0,1000.0,1063.79
Suzuki,Petrol,2021.0,Manual,Cultus ,2021,Sialkot,38000.0,1000.0,10637.92
Nissan,Petrol,2002.0,Automatic,Skyline ,2002,Rawalpindi,89000.0,2500.0,11347.12
Daihatsu,Petrol,2017.0,Automatic,Hijet ,2017,Karachi,55500.0,660.0,7091.95
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Islamabad,32000.0,1300.0,14183.89
Suzuki,Petrol,2019.0,Manual,R ,2019,Okara,127000.0,1000.0,7091.95
Toyota,Petrol,2015.0,Automatic,Corolla ,2015,Islamabad,121000.0,1798.0,13297.4
Suzuki,Petrol,2015.0,Manual,Mehran ,2015,Nowshera,200000.0,800.0,3368.67
Daihatsu,CNG,2004.0,Manual,Cuore ,2004,Peshawar,200000.0,800.0,2730.4
Toyota,Petrol,2018.0,Manual,Corolla ,2018,Hyderabad,45000.0,1300.0,10602.46
Toyota,Petrol,1982.0,Manual,Corolla ,1982,Abbottabad,10000.0,1500.0,2659.48
Toyota,Petrol,2010.0,Automatic,Prado ,2010,Faisalabad,100000.0,2700.0,53189.6
Toyota,Petrol,2019.0,Automatic,Hiace ,2019,Karachi,52000.0,2700.0,30176.23
Toyota,Diesel,2022.0,Automatic,Hilux ,2022,Islamabad,20000.0,2800.0,39005.71
Honda,Petrol,2008.0,Manual,City ,2008,Sahiwal,235000.0,1300.0,5850.86
Toyota,Petrol,2016.0,Automatic,Passo ,2016,Islamabad,132025.0,1000.0,10903.87
Honda,Petrol,1988.0,Automatic,Accord ,1988,Multan,14355.0,1500.0,1702.07
Honda,Petrol,2010.0,Manual,Civic ,2010,Faisalabad,185430.0,1800.0,6560.05
Toyota,Petrol,2018.0,Manual,Corolla ,2018,Islamabad,0.0,1300.0,12410.91
Honda,Hybrid,2019.0,Automatic,Insight ,2019,Gujrat,4000.0,1500.0,39005.71
Toyota,Petrol,2004.0,Automatic,Corolla ,2004,Lahore,170000.0,1600.0,5850.86
Toyota,Petrol,1999.0,Automatic,Cruiser ,1999,Karachi,150000.0,3400.0,15956.88
Toyota,Petrol,1995.0,Manual,Corolla ,1995,Abbottabad,10000.0,1600.0,3262.3
Toyota,Petrol,2013.0,Automatic,Corolla ,2013,Quetta,61425.0,1600.0,10106.02
Toyota,Petrol,2016.0,Automatic,Prado ,2016,Islamabad,140000.0,2700.0,70919.47
Honda,Petrol,2010.0,Manual,Civic ,2010,Islamabad,107000.0,1800.0,7446.54
Suzuki,Petrol,2021.0,Automatic,Alto ,2021,Lahore,55000.0,660.0,8333.04
Suzuki,Petrol,1990.0,Manual,Potohar ,1990,Jhang,200000.0,1000.0,1950.29
Suzuki,Petrol,2008.0,Manual,Cultus ,2008,Karachi,64000.0,1000.0,2233.96
Toyota,Petrol,2018.0,Automatic,Cruiser ,2018,Lahore,42000.0,4600.0,175525.69
Toyota,Petrol,2017.0,Manual,Hiace ,2017,Gujranwala,155000.0,2700.0,19502.85
Toyota,Diesel,2021.0,Automatic,Hilux ,2021,Karachi,56000.0,2800.0,36878.12
Toyota,Petrol,2008.0,Automatic,X ,2008,Faisalabad,180000.0,2500.0,15247.69
Toyota,Petrol,2020.0,Automatic,Yaris ,2020,Multan,75000.0,1500.0,14893.09
Honda,Petrol,2013.0,Manual,City ,2013,Lahore,155200.0,1500.0,8687.64
Suzuki,Petrol,2021.0,Manual,Cultus ,2021,Lahore,10000.0,1000.0,12056.31
Suzuki,Petrol,2016.0,Manual,R ,2016,Chakwal,80000.0,1000.0,6595.51
Suzuki,Petrol,2020.0,Automatic,Alto ,2020,Islamabad,6000.0,660.0,11524.41
Daihatsu,Petrol,2000.0,Manual,Cuore ,2000,Lahore,150000.0,800.0,2233.96
Suzuki,Petrol,2016.0,Manual,Every ,2016,Gujrat,333911.0,660.0,5265.77
Suzuki,Petrol,2021.0,Automatic,R ,2021,Islamabad,14000.0,1000.0,11169.82
Suzuki,Petrol,2009.0,Manual,Cultus ,2009,Islamabad,145000.0,1000.0,4166.52
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Mandi,4600.0,1600.0,20921.24
Suzuki,Petrol,2015.0,Manual,Mehran ,2015,Peshawar,45000.0,800.0,3475.05
Toyota,Petrol,2008.0,Manual,Corolla ,2008,Karachi,12345.0,1300.0,4769.33
Honda,Petrol,2014.0,Automatic,One ,2014,Lahore,86000.0,660.0,7446.54
Honda,Petrol,2000.0,Automatic,Accord ,2000,Peshawar,300000.0,2300.0,4432.47
Suzuki,Petrol,2007.0,Manual,Ravi ,2007,Rawalpindi,40000.0,800.0,2624.02
Suzuki,Petrol,2017.0,Manual,R ,2017,Multan,91300.0,1000.0,7269.25
Toyota,Petrol,1999.0,Manual,Corolla ,1999,Haripur,19999.0,1600.0,3723.27
Suzuki,Petrol,2003.0,Manual,Alto ,2003,Peshawar,100000.0,1000.0,3545.97
Nissan,Petrol,2019.0,Automatic,Note ,2019,Karachi,70000.0,1200.0,17729.87
Toyota,Petrol,2007.0,Automatic,Prado ,2007,Islamabad,177000.0,4000.0,37232.72
Suzuki,Petrol,2006.0,Manual,Alto ,2006,Kallar,297085.0,1000.0,2836.78
Daihatsu,Petrol,1985.0,Manual,Charade ,1985,Multan,99999.0,1000.0,1099.25
Suzuki,Petrol,1986.0,Manual,Khyber ,1986,Haripur,14000.0,1000.0,851.03
Suzuki,Petrol,2011.0,Manual,Alto ,2011,Rawalpindi,90000.0,1000.0,3723.27
Suzuki,Petrol,2011.0,Manual,Alto ,2011,Rawalpindi,90000.0,1000.0,3723.27
Toyota,Petrol,2004.0,Automatic,Corolla ,2004,Lahore,170000.0,1600.0,5850.86
Toyota,Diesel,1991.0,Automatic,Prado ,1991,Islamabad,300000.0,2500.0,8864.93
Suzuki,Petrol,2011.0,Manual,Alto ,2011,Sargodha,100000.0,1000.0,3865.11
Suzuki,Petrol,2019.0,Manual,R ,2019,Lahore,70000.0,1000.0,7198.33
Suzuki,Petrol,2014.0,Manual,Cultus ,2014,Peshawar,90000.0,1000.0,4964.36
Suzuki,Petrol,2012.0,Automatic,Alto ,2012,Karachi,120000.0,660.0,5762.21
Suzuki,Petrol,2019.0,Manual,R ,2019,Sialkot,40397.0,1000.0,7978.44
Toyota,Diesel,2000.0,Manual,Corolla ,2000,Fateh,123456.0,2000.0,5141.66
Honda,Petrol,1995.0,Manual,Civic ,1995,Karachi,95000.0,1500.0,1879.37
Toyota,Diesel,2022.0,Automatic,Hilux ,2022,Karachi,5000.0,2800.0,48579.84
Toyota,Petrol,2010.0,Automatic,Corolla ,2010,Islamabad,200000.0,1800.0,8864.93
Toyota,Petrol,2011.0,Automatic,Vitz ,2011,Pindi,135000.0,1000.0,8084.82
Toyota,Petrol,2014.0,Manual,Corolla ,2014,Kamalia,101000.0,1300.0,8776.28
Toyota,Petrol,2011.0,Automatic,Vitz ,2011,Gujranwala,139000.0,1000.0,7446.54
Toyota,Petrol,2015.0,Automatic,Corolla ,2015,Peshawar,94000.0,1800.0,13474.7
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Karachi,12345.0,1000.0,2588.56
Toyota,Petrol,2017.0,Automatic,Vitz ,2017,Quetta,72000.0,1000.0,12233.61
Toyota,Petrol,2003.0,Automatic,Duet ,2003,Karachi,99999.0,1000.0,3439.59
Honda,Petrol,1995.0,Manual,Civic ,1995,Rawalpindi,65000.0,1500.0,3173.65
Suzuki,Petrol,2015.0,Manual,Cultus ,2015,Karachi,75000.0,1000.0,4184.25
Suzuki,Petrol,2010.0,Manual,Cultus ,2010,Islamabad,70000.0,1000.0,4255.17
Suzuki,Petrol,2011.0,Manual,Alto ,2011,Rawalpindi,112000.0,1000.0,3634.62
Toyota,Hybrid,2019.0,Automatic,Aqua ,2019,Karachi,6000.0,1500.0,20566.65
Honda,Petrol,2022.0,Automatic,Civic ,2022,Lahore,6000.0,1500.0,28367.79
Toyota,Petrol,2021.0,Automatic,Corolla ,2021,Khushab,19000.0,1800.0,21275.84
Toyota,Petrol,1991.0,Manual,Corolla ,1991,Peshawar,35000.0,1500.0,5318.96
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Shahdadpur,15000.0,1300.0,12765.5
Daihatsu,Petrol,2019.0,Automatic,Mira ,2019,Karachi,33000.0,660.0,13297.4
Suzuki,Petrol,2015.0,Manual,Mehran ,2015,Rawalpindi,30000.0,800.0,3475.05
Suzuki,Petrol,2004.0,Manual,Mehran ,2004,Rawalpindi,228022.0,800.0,1950.29
Toyota,Petrol,2001.0,Automatic,Cruiser ,2001,Karachi,100000.0,4663.0,14183.89
Honda,Hybrid,2015.0,Automatic,Jade ,2015,Lahore,78000.0,1500.0,14148.43
Honda,Petrol,2005.0,Automatic,Civic ,2005,Islamabad,1234.0,1500.0,4538.85
Toyota,Petrol,2015.0,Automatic,Corolla ,2015,Lahore,102000.0,1800.0,13456.97
Suzuki,Petrol,2012.0,Manual,Mehran ,2012,Rawalpindi,125000.0,800.0,2907.7
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Karachi,12345.0,1000.0,1861.64
Toyota,Petrol,2016.0,Manual,Corolla ,2016,Islamabad,52000.0,1300.0,8598.99
Toyota,Petrol,2010.0,Automatic,X ,2010,Karachi,70000.0,2500.0,30318.07
Suzuki,Petrol,2004.0,Manual,Bolan ,2004,Dunia,999999.0,800.0,1861.64
Daihatsu,Petrol,2009.0,Manual,Cuore ,2009,Lahore,112000.0,800.0,3102.73
Toyota,Diesel,1998.0,Automatic,Surf ,1998,Rawalpindi,50000.0,3000.0,10637.92
Toyota,Hybrid,2011.0,Automatic,Prius ,2011,Lahore,170000.0,1800.0,12942.8
Suzuki,Petrol,2017.0,Automatic,Every ,2017,Lahore,170000.0,660.0,9184.07
Toyota,Hybrid,2013.0,Automatic,Prius ,2013,Karachi,110000.0,1800.0,14893.09
Toyota,Petrol,2004.0,Automatic,Platz ,2004,Karachi,123456.0,1000.0,4893.44
Suzuki,Petrol,2012.0,Manual,APV ,2012,Rawalpindi,238000.0,1500.0,11347.12
Honda,Petrol,2012.0,Automatic,Civic ,2012,Lahore,158000.0,1800.0,7659.3
Suzuki,Petrol,2011.0,Automatic,Alto ,2011,Swabi,150000.0,660.0,7091.95
Suzuki,Petrol,2010.0,Automatic,Every ,2010,Daska,123456.0,660.0,4698.41
Honda,Petrol,2018.0,Automatic,Civic ,2018,Phalia,98000.0,1800.0,16666.08
Toyota,Petrol,2007.0,Automatic,Corolla ,2007,Islamabad,123456.0,1500.0,8864.93
Honda,Petrol,2007.0,Automatic,Civic ,2007,Bhakkar,123456.0,1800.0,5815.4
Daihatsu,Petrol,2019.0,Automatic,Cast ,2019,Lahore,24000.0,660.0,10460.62
Suzuki,Petrol,2012.0,Manual,Mehran ,2012,Karachi,95000.0,800.0,2411.26
Suzuki,Petrol,1998.0,Manual,Khyber ,1998,Karachi,150000.0,1000.0,1134.71
Daihatsu,Petrol,2011.0,Automatic,Mira ,2011,Peshawar,95000.0,660.0,5035.28
Nissan,Petrol,2013.0,Automatic,Moco ,2013,Lahore,110000.0,660.0,6914.65
Toyota,Petrol,2018.0,Automatic,Vitz ,2018,Islamabad,110000.0,996.0,12588.21
Suzuki,Petrol,2018.0,Manual,R ,2018,Jhang,83000.0,1000.0,6560.05
Toyota,Petrol,2009.0,Manual,Corolla ,2009,Fort,204539.0,1300.0,5496.26
Toyota,Petrol,2011.0,Automatic,Cruiser ,2011,Lahore,72000.0,4608.0,79784.4
Suzuki,Petrol,2016.0,Manual,Bolan ,2016,Karachi,40000.0,800.0,3191.38
Suzuki,Petrol,2021.0,Manual,R ,2021,Nowshera,29000.0,1000.0,8935.85
Suzuki,Petrol,2022.0,Automatic,Swift ,2022,Karachi,7000.0,1200.0,15318.61
Toyota,Petrol,2019.0,Automatic,Vitz ,2019,Islamabad,82000.0,1000.0,15247.69
Honda,Petrol,2018.0,Automatic,Civic ,2018,Jhang,88000.0,1800.0,15708.66
Daihatsu,Petrol,2020.0,Automatic,Rocky ,2020,Lahore,30000.0,1000.0,18439.06
Nissan,Petrol,1998.0,Manual,March ,1998,Rawalpindi,99999.0,1000.0,2411.26
Suzuki,Petrol,2010.0,Manual,Mehran ,2010,Multan,111111.0,800.0,2269.42
Honda,Petrol,2018.0,Manual,City ,2018,Daska,55000.0,1500.0,11701.71
Suzuki,Petrol,2013.0,Automatic,Alto ,2013,Lahore,22967.0,660.0,7730.22
Suzuki,Petrol,1998.0,Manual,Mehran ,1998,Wah,12345.0,800.0,1595.69
Suzuki,Petrol,2017.0,Manual,Swift ,2017,Peshawar,45000.0,1300.0,8510.34
Honda,Petrol,2006.0,Manual,City ,2006,Lahore,125000.0,1300.0,5407.61
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Islamabad,47000.0,1500.0,13829.3
Honda,Petrol,2020.0,Automatic,Civic ,2020,Karachi,38000.0,1500.0,23758.02
Toyota,Hybrid,2009.0,Automatic,Prius ,2009,Karachi,140000.0,1800.0,12765.5
Daihatsu,Petrol,1986.0,Manual,Charade ,1986,Karachi,50000.0,1000.0,992.87
Toyota,Petrol,1988.0,Manual,Corolla ,1988,Mardan,20000.0,1500.0,5035.28
Suzuki,Petrol,2020.0,Automatic,Alto ,2020,Karachi,37300.0,660.0,8598.99
Suzuki,Petrol,2019.0,Automatic,Alto ,2019,Peshawar,15000.0,660.0,10017.38
Suzuki,Petrol,2013.0,Automatic,Alto ,2013,Karachi,69500.0,660.0,7074.22
Suzuki,Petrol,1999.0,Manual,Mehran ,1999,Karachi,87903.0,800.0,1365.2
Toyota,Petrol,2015.0,Automatic,Fielder ,2015,Arifwala,120000.0,1500.0,14715.79
Toyota,Hybrid,2019.0,Automatic,Aqua ,2019,Peshawar,92000.0,1500.0,21098.54
Suzuki,Petrol,2022.0,Manual,Bolan ,2022,Sialkot,9600.0,800.0,6489.13
Daihatsu,Petrol,2018.0,Automatic,Mira ,2018,Karachi,35500.0,660.0,11169.82
Suzuki,Petrol,2019.0,Manual,Mehran ,2019,Sukkur,11500.0,800.0,4361.55
Toyota,Petrol,2016.0,Automatic,Prado ,2016,Karachi,51000.0,2700.0,78011.42
Daihatsu,Petrol,2006.0,Manual,Cuore ,2006,Peshawar,154000.0,800.0,1985.75
Suzuki,Petrol,2012.0,Manual,Alto ,2012,Karachi,1234.0,1000.0,2641.75
Toyota,Petrol,2009.0,Automatic,Premio ,2009,Multan,85000.0,1500.0,12676.86
Honda,Petrol,2009.0,Manual,City ,2009,Karachi,110000.0,1300.0,6560.05
Suzuki,Petrol,2021.0,Manual,Alto ,2021,Sialkot,27000.0,660.0,8102.55
Toyota,Petrol,2019.0,Automatic,Corolla ,2019,Lahore,84000.0,1600.0,16134.18
Suzuki,Petrol,2009.0,Automatic,Liana ,2009,Karachi,100000.0,1600.0,4893.44
Toyota,Petrol,1994.0,Automatic,Corolla ,1994,Chakwal,250000.0,1600.0,7801.14
Suzuki,Petrol,2015.0,Manual,Cultus ,2015,Chakwal,12345.0,1000.0,4893.44
Suzuki,Petrol,2014.0,Manual,Cultus ,2014,Layyah,78000.0,1000.0,4574.31
Honda,Petrol,2001.0,Automatic,Civic ,2001,Nowshera,1111.0,1600.0,4432.47
Suzuki,Petrol,2004.0,Manual,Mehran ,2004,Karachi,11111.0,800.0,1382.93
Toyota,Diesel,2004.0,Manual,Hilux ,2004,Karachi,150000.0,3000.0,9042.23
Honda,Petrol,2012.0,Automatic,Civic ,2012,Lahore,86000.0,1800.0,7978.44
Suzuki,Petrol,2015.0,Manual,Cultus ,2015,Chakwal,12345.0,1000.0,4787.06
Daihatsu,Petrol,2014.0,Automatic,Move ,2014,Islamabad,88000.0,660.0,5886.32
Toyota,Petrol,2010.0,Automatic,Vitz ,2010,Lahore,154000.0,1000.0,6382.75
Nissan,Petrol,2016.0,Automatic,Note ,2016,Islamabad,62000.0,1198.0,11879.01
Toyota,Petrol,2018.0,Manual,Corolla ,2018,Kamalia,33000.0,1300.0,13120.1
Honda,Petrol,2011.0,Manual,City ,2011,Multan,177000.0,1300.0,8013.9
Suzuki,CNG,1996.0,Manual,Margalla ,1996,Nowshera,50899.0,1300.0,2304.88
Nissan,Petrol,1986.0,Manual,Sunny ,1986,Swat,196000.0,1000.0,4787.06
Toyota,Petrol,2019.0,Manual,Corolla ,2019,Lahore,44800.0,1300.0,12233.61
Suzuki,Petrol,2007.0,Manual,Cultus ,2007,Chunian,70000.0,1000.0,2836.78
Daihatsu,Petrol,1986.0,Manual,Charade ,1986,Karachi,100000.0,1000.0,709.19
Honda,Petrol,2011.0,Automatic,Civic ,2011,Faisalabad,151000.0,1800.0,7712.49
Suzuki,Petrol,2017.0,Manual,Swift ,2017,Gujranwala,133000.0,1300.0,7091.95
Toyota,Petrol,2021.0,Manual,Yaris ,2021,Haripur,52300.0,1300.0,7269.25
Suzuki,Petrol,2018.0,Manual,Cultus ,2018,Islamabad,73800.0,1000.0,8864.93
Suzuki,Petrol,2014.0,Automatic,R ,2014,Wah,115000.0,660.0,8297.58
Honda,Petrol,2006.0,Automatic,Civic ,2006,Rawalpindi,107000.0,1500.0,5141.66
Suzuki,Petrol,2008.0,Automatic,Wagon ,2008,Peshawar,136097.0,660.0,4964.36
Honda,Petrol,2018.0,Manual,City ,2018,Sargodha,30000.0,1300.0,11879.01
Nissan,CNG,1985.0,Manual,Sunny ,1985,Islamabad,1000.0,1700.0,957.41
Honda,Petrol,2004.0,Manual,City ,2004,Rawalpindi,80000.0,1300.0,4964.36
Daihatsu,Petrol,2008.0,Automatic,Hijet ,2008,Lahore,999999.0,660.0,3191.38
Toyota,Petrol,2013.0,Manual,Corolla ,2013,Swabi,150000.0,1300.0,8421.69
Toyota,Petrol,2018.0,Automatic,Corolla ,2018,Islamabad,125000.0,1300.0,13545.62
Suzuki,Petrol,2006.0,Manual,Mehran ,2006,Islamabad,418000.0,800.0,2038.93
Suzuki,Petrol,2016.0,Manual,Mehran ,2016,Chishtian,36000.0,800.0,3049.54
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Karachi,7500.0,660.0,8864.93
Honda,Hybrid,2014.0,Automatic,Vezel ,2014,Islamabad,175000.0,1500.0,17020.67
Honda,Petrol,2003.0,Automatic,Inspire ,2003,Karachi,61000.0,3000.0,8776.28
Suzuki,Petrol,2008.0,Manual,Alto ,2008,Peshawar,200000.0,1000.0,3014.08
Suzuki,Petrol,1995.0,Manual,Khyber ,1995,Karachi,123123.0,1000.0,1241.09
Suzuki,Petrol,2007.0,Manual,Cultus ,2007,Islamabad,80000.0,1000.0,2606.29
Toyota,Petrol,1992.0,Automatic,Corona ,1992,Islamabad,200000.0,1800.0,3900.57
Toyota,Petrol,2013.0,Manual,Corolla ,2013,Faisalabad,149000.0,1300.0,6471.4
Suzuki,Petrol,2018.0,Automatic,Swift ,2018,Karachi,41000.0,1300.0,8333.04
Toyota,Petrol,1986.0,Manual,86 ,1986,Shuja,120000.0,1300.0,4077.87
Toyota,Diesel,2012.0,Automatic,Hilux ,2012,Qila,97000.0,2500.0,19502.85
Honda,Petrol,1999.0,Manual,City ,1999,Hyderabad,12345.0,1300.0,2127.58
Suzuki,Petrol,2003.0,Manual,Baleno ,2003,Multan,198000.0,1300.0,5496.26
Toyota,Petrol,1996.0,Manual,Corolla ,1996,Multan,80000.0,1300.0,7091.95
Suzuki,Petrol,2008.0,Manual,Cultus ,2008,Karachi,100000.0,1000.0,3085.0
Honda,Petrol,2007.0,Manual,Civic ,2007,Islamabad,308000.0,1800.0,5762.21
Honda,Petrol,2001.0,Manual,Civic ,2001,Lahore,225000.0,1600.0,5318.96
Toyota,Petrol,1986.0,Automatic,Corolla ,1986,Karachi,123456.0,1300.0,1418.39
Toyota,Petrol,1996.0,Automatic,Surf ,1996,Shahdadpur,150086.0,3378.0,12056.31
Suzuki,Petrol,1991.0,Manual,Mehran ,1991,Islamabad,12345.0,800.0,1666.61
Suzuki,Petrol,2005.0,Manual,Bolan ,2005,Karachi,12345.0,800.0,2127.58
Suzuki,Petrol,1995.0,Manual,Khyber ,1995,Karachi,150000.0,1000.0,851.03
Toyota,Hybrid,2021.0,Automatic,Cross ,2021,Lahore,36000.0,1800.0,48934.43
Suzuki,Petrol,2022.0,Manual,R ,2022,Rawalpindi,2200.0,1000.0,10815.22
Daihatsu,Petrol,2019.0,Automatic,Move ,2019,Lahore,5443.0,660.0,10903.87
Toyota,Petrol,2011.0,Automatic,Corolla ,2011,Karachi,83400.0,1600.0,17729.87
